Class_id;Class_name;Vsl;Vsg;ID;Roughness;Ang;Density_L;Density_G;Visc_L;Visc_G;ST;P;T;model
5;IN;0.744885244;1.506836382;0.0549;0;1.03;806.4668542;1.03E+01;0.003217863;1.29E-05;0.015;1427.4;56.6;5
5;IN;0.713093229;2.947418825;0.0549;0;1.03;805.8287747;1.05E+01;0.003217863;1.29E-05;0.015;1438;56.9;5
5;IN;0.705019674;4.698731414;0.0549;0;1.03;805.1362589;1.09E+01;0.003217863;1.29E-05;0.015;1451;57.1;5
5;IN;0.714542847;6.32242447;0.0549;0;1.03;804.8831759;1.16E+01;0.003217863;1.29E-05;0.015;1467.4;57.1;4
5;IN;0.046082375;0.1717511;0.0549;0;90;802.6415764;1.10E+01;0.003217863;1.29E-05;0.015;1413.6;52.7;5
5;IN;0.057913626;0.429462042;0.0549;0;90;803.4818228;1.02E+01;0.003217863;1.29E-05;0.015;1439.8;60.9;5
5;IN;0.06802681;0.79041773;0.0549;0;90;803.3259988;1.00E+01;0.003217863;1.29E-05;0.015;1438;62.4;5
5;IN;0.061455528;1.783320861;0.0549;0;90;803.3377084;9.81E+00;0.003217863;1.29E-05;0.015;1438.7;59;5
5;IN;0.063830463;3.142068911;0.0549;0;90;799.7716178;1.06E+01;0.003217863;1.29E-05;0.015;1451.3;55.8;5
4;AN;0.05389055;4.465529158;0.0549;0;90;799.8429175;1.04E+01;0.003217863;1.29E-05;0.015;1455;53.6;5
4;AN;0.067991619;6.234267327;0.0549;0;90;802.8508821;1.00E+01;0.003217863;1.29E-05;0.015;1449.1;49.6;5
5;IN;0.096006403;0.112198398;0.0549;0;90;802.6237465;1.06E+01;0.003217863;1.29E-05;0.015;1432.5;53.8;5
5;IN;0.096540698;0.406247883;0.0549;0;90;802.9853214;1.02E+01;0.003217863;1.29E-05;0.015;1442.1;63.4;5
5;IN;0.086576952;1.042231693;0.0549;0;90;802.9257152;9.78E+00;0.003217863;1.29E-05;0.015;1445.6;62;5
5;IN;0.10978708;1.794761834;0.0549;0;90;802.5641603;1.00E+01;0.003217863;1.29E-05;0.015;1442.2;60.6;5
5;IN;0.110081243;3.286320706;0.0549;0;90;799.764507;1.01E+01;0.003217863;1.29E-05;0.015;1469.2;59.5;5
4;AN;0.108933039;5.012262786;0.0549;0;90;802.6115364;9.97E+00;0.003217863;1.29E-05;0.015;1449.5;49.5;5
4;AN;0.107942627;6.543337943;0.0549;0;90;802.5952335;1.01E+01;0.003217863;1.29E-05;0.015;1453.6;50;5
5;IN;0.138762018;0.160187127;0.0549;0;90;802.6410705;1.08E+01;0.003217863;1.29E-05;0.015;1431.6;53.7;5
5;IN;0.152657413;0.426940133;0.0549;0;90;802.6431021;1.02E+01;0.003217863;1.29E-05;0.015;1437.1;53.1;5
5;IN;0.153540671;0.958241319;0.0549;0;90;802.5901423;1.01E+01;0.003217863;1.29E-05;0.015;1438.1;52.6;5
5;IN;0.154512842;1.546915756;0.0549;0;90;802.6166316;9.93E+00;0.003217863;1.29E-05;0.015;1444.6;51.8;5
5;IN;0.147656259;3.494590048;0.0549;0;90;802.6206963;9.75E+00;0.003217863;1.29E-05;0.015;1450.3;50;5
4;AN;0.157962248;5.016296755;0.0549;0;90;802.6339302;9.92E+00;0.003217863;1.29E-05;0.015;1455.2;49.5;5
4;AN;0.175950903;6.20989261;0.0549;0;90;802.6512502;9.98E+00;0.003217863;1.29E-05;0.015;1458;49.9;5
5;IN;0.236114044;0.256431475;0.0549;0;90;802.8009698;1.05E+01;0.003217863;1.29E-05;0.015;1444.6;52.6;5
5;IN;0.239381642;0.383284221;0.0549;0;90;802.9843015;1.05E+01;0.003217863;1.29E-05;0.015;1445;52.3;5
5;IN;0.252707402;0.967366598;0.0549;0;90;803.099903;1.04E+01;0.003217863;1.29E-05;0.015;1443.7;51.9;5
5;IN;0.2383439;1.501730951;0.0549;0;90;800.6072563;1.03E+01;0.003217863;1.29E-05;0.015;1471.5;60;5
5;IN;0.238518385;3.148337274;0.0549;0;90;801.0013474;1.02E+01;0.003217863;1.29E-05;0.015;1476.7;57.5;5
5;IN;0.229884545;4.463030761;0.0549;0;90;801.1745047;1.02E+01;0.003217863;1.29E-05;0.015;1480.9;55.6;5
4;AN;0.235030945;6.606469128;0.0549;0;90;801.3675049;1.05E+01;0.003217863;1.29E-05;0.015;1486.7;54;5
5;IN;0.266106976;0.258692734;0.0549;0;90;809.3220851;1.06E+01;0.003217863;1.29E-05;0.015;1464.3;54.1;5
5;IN;0.304426564;0.429684172;0.0549;0;90;807.4893618;1.05E+01;0.003217863;1.29E-05;0.015;1462.9;53.3;5
5;IN;0.321508251;0.886141754;0.0549;0;90;803.0163759;1.04E+01;0.003217863;1.29E-05;0.015;1445.4;51.7;5
5;IN;0.323817184;1.61778696;0.0549;0;90;804.921368;1.05E+01;0.003217863;1.29E-05;0.015;1467;57.3;5
5;IN;0.314020017;2.983652407;0.0549;0;90;803.7695297;1.03E+01;0.003217863;1.29E-05;0.015;1476.7;57;5
5;IN;0.333464153;4.341374916;0.0549;0;90;804.9127113;1.04E+01;0.003217863;1.29E-05;0.015;1482.7;57.6;5
4;AN;0.304403289;6.220278905;0.0549;0;90;803.5006726;1.06E+01;0.003217863;1.29E-05;0.015;1488.9;57.6;5
5;IN;0.950448076;0.213068294;0.0549;0;90;805.3817157;1.08E+01;0.003217863;1.29E-05;0.015;1444.3;51.7;7
5;IN;0.756766217;0.476331127;0.0549;0;90;807.2459914;1.09E+01;0.003217863;1.29E-05;0.015;1516.8;55.7;5
5;IN;0.807247294;0.922674763;0.0549;0;90;807.5733815;1.07E+01;0.003217863;1.29E-05;0.015;1488.4;54.9;5
5;IN;0.773052998;1.75491033;0.0549;0;90;807.496996;1.03E+01;0.003217863;1.29E-05;0.015;1491.4;54.6;5
5;IN;0.772438351;3.165168009;0.0549;0;90;807.0993407;1.03E+01;0.003217863;1.29E-05;0.015;1453.3;54.3;5
5;IN;0.773098197;4.951090719;0.0549;0;90;806.9475788;1.07E+01;0.003217863;1.29E-05;0.015;1464.3;54.1;5
4;AN;0.786518265;6.299119667;0.0549;0;90;805.9652416;1.11E+01;0.003217863;1.29E-05;0.015;1476.7;53.9;5
2;SS;0.002306166;0.515195026;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
2;SS;0.003146957;1.31903011;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
2;SS;0.003263894;0.496677073;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
2;SS;0.00205899;1.000816537;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
3;SW;0.010925;4.05539;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
3;SW;0.0109404;8.03354;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
3;SW;0.0095495;9.76529;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;4
3;SW;0.0109558;15.1545;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;4
3;SW;0.004465518;5.182345608;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
3;SW;0.004632813;7.152026253;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;4
3;SW;0.004556942;9.923804866;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;4
3;SW;0.004462162;11.45589636;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;4
4;AN;0.009763414;24.91576192;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;4
4;AN;0.012648638;38.23739358;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;4
4;AN;0.030829927;10.56239491;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
4;AN;0.032426502;18.19921543;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
4;AN;0.02944474;24.11718264;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;4
4;AN;0.029911058;28.73000728;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;4
4;AN;0.035537683;21.23941854;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;4
4;AN;0.102770688;10.05035641;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
4;AN;0.099888589;20.04111663;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
4;AN;0.299909594;16.27824295;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
4;AN;0.299204889;22.07169779;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
4;AN;0.218551468;25.2336576;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
4;AN;0.200495752;21.31557773;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
4;AN;0.209586065;15.16623142;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.190189477;1.048272731;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.497424427;5.059861141;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.970840864;5.158770596;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;1.340885035;5.177816587;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;1.339250011;3.470901903;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;1.126030809;3.363924903;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.596594272;3.512313257;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.398041436;3.498414605;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.248844555;3.617343794;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.13576298;3.444535102;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.021709044;0.457063725;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.397050009;1.535489689;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.590631489;1.502367849;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.198786192;1.078850347;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.248403954;1.053246611;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.398459492;0.9819804;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.598176728;1.05808379;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;1.04098948;0.997486816;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;1
5;IN;1.285935317;1.029998136;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;1
5;IN;1.010163092;1.404634723;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;1.295835483;1.603260359;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.009585419;0.487262542;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.009567808;0.506537392;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.019799531;0.497368152;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.020238965;0.494995979;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.035736866;0.491571737;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.071125379;0.491393185;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.143958637;0.494890272;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.287023814;0.498207933;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.574946395;0.5011336;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.010062608;1.018538416;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.010083355;1.96481096;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.023335571;1.122916394;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.136301363;1.145963904;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.500762578;1.084398415;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.977176217;1.102385103;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.154025972;1.127295757;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.512589981;1.130645599;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.021449911;1.133654726;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.005554482;0.981619943;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.601025796;0.226093561;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.447599173;0.212472146;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.450285783;0.3187504;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.699177113;0.334811415;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.03007562;0.495786276;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.030166292;0.993283268;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.02999124;3.002441193;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.03184711;0.797676475;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.030665604;1.125523687;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.107513722;0.506554932;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.106617504;1.002066238;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.997242692;11.97345466;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.999835028;13.48105127;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.705848272;17.92034218;0.0508;0;0;879.8;1.30E+00;0.483;1.85E-05;0.03;n.a.;n.a.;5
5;IN;0.047757842;0.485712428;0.0508;0;90;879.1052244;1.81E+00;0.581246411;1.80E-05;0.036;149.7;21.2;5
5;IN;0.049713514;0.702268286;0.0508;0;90;880.333316;1.69E+00;0.568227513;1.84E-05;0.036;144;21.5;5
6;CH;0.050263829;1.009139004;0.0508;0;90;880.3166359;1.75E+00;0.56455075;1.81E-05;0.036;145.7;21.6;5
6;CH;0.050656891;1.986973363;0.0508;0;90;880.006003;1.82E+00;0.57408718;1.82E-05;0.036;152.3;21.4;5
6;CH;0.050259172;2.971616263;0.0508;0;90;880.1164521;1.81E+00;0.539633246;1.83E-05;0.036;153.2;22.2;5
4;AN;0.051454173;3.843427547;0.0508;0;90;879.8042657;2.00E+00;0.595804057;1.80E-05;0.036;164.7;20.9;5
4;AN;0.049148818;4.960822484;0.0508;0;90;880.028137;1.97E+00;0.541476587;1.84E-05;0.036;166.9;22.2;5
5;IN;0.071788224;0.500676634;0.0508;0;90;880.4755715;1.86E+00;0.570770513;1.84E-05;0.036;156.7;21.5;5
5;IN;0.071762453;0.705181188;0.0508;0;90;880.509292;1.81E+00;0.55761674;1.84E-05;0.036;153.1;21.8;5
6;CH;0.070479536;0.975238469;0.0508;0;90;880.184005;1.83E+00;0.587972987;1.82E-05;0.036;153;21.1;5
6;CH;0.071478328;2.003841001;0.0508;0;90;880.2075221;1.88E+00;0.552710545;1.83E-05;0.036;160.2;21.9;5
6;CH;0.070710263;2.933156973;0.0508;0;90;880.2139289;2.01E+00;0.575721869;1.81E-05;0.036;166.5;21.4;5
4;AN;0.07217249;3.818828456;0.0508;0;90;879.8666345;2.42E+00;0.582149191;1.79E-05;0.036;196.4;21.2;5
4;AN;0.066157645;4.791357829;0.0508;0;90;879.8559904;2.57E+00;0.589481238;1.79E-05;0.036;210.3;21;5
5;IN;0.10091253;0.481254323;0.0508;0;90;880.7670551;2.09E+00;0.581846629;1.79E-05;0.036;171.1;21.2;5
5;IN;0.101419234;0.732097821;0.0508;0;90;880.6377966;2.13E+00;0.55751629;1.77E-05;0.036;170.9;21.8;5
6;CH;0.100145375;0.953299637;0.0508;0;90;881.0454552;2.18E+00;0.586842091;1.75E-05;0.036;172.4;21.1;5
6;CH;0.099577907;1.957863963;0.0508;0;90;880.0540338;2.10E+00;0.571448437;1.81E-05;0.036;174.2;21.4;5
6;CH;0.104693754;2.910847133;0.0508;0;90;880.4674778;2.38E+00;0.571199727;1.81E-05;0.036;196.5;21.5;5
4;AN;0.101952887;3.940344407;0.0508;0;90;880.3637736;2.65E+00;0.570290933;1.81E-05;0.036;222.5;21.5;5
4;AN;0.101577125;4.99309556;0.0508;0;90;880.637843;2.93E+00;0.567750124;1.83E-05;0.036;249.4;21.5;5
5;IN;0.299301602;0.495998726;0.0508;0;90;880.6509812;2.87E+00;0.581219644;1.82E-05;0.036;239.5;21.2;5
5;IN;0.301089663;0.691224216;0.0508;0;90;880.2801153;2.88E+00;0.566710751;1.81E-05;0.036;238.4;21.6;5
5;IN;0.30033244;0.996909664;0.0508;0;90;880.6634253;2.93E+00;0.578002548;1.82E-05;0.036;244.2;21.3;5
6;CH;0.299069996;1.946079556;0.0508;0;90;880.2419357;3.76E+00;0.570632214;1.83E-05;0.036;314.4;21.5;5
6;CH;0.299214796;2.897956176;0.0508;0;90;880.7383658;4.84E+00;0.574835997;1.81E-05;0.036;398.3;21.4;5
5;IN;0.397553119;0.512377284;0.0508;0;90;881.7401311;3.40E+00;0.598273283;1.81E-05;0.036;280.4;20.8;5
5;IN;0.399346742;0.689589457;0.0508;0;90;881.3464264;3.35E+00;0.588347151;1.82E-05;0.036;278.7;21.1;5
5;IN;0.396125062;0.96076907;0.0508;0;90;881.0999068;3.59E+00;0.588347151;1.81E-05;0.036;297.1;21.1;5
5;IN;0.050438842;0.469369731;0.0508;0;90;876.3767143;1.73E+00;0.392205561;1.86E-05;0.036;148.6;27;5
5;IN;0.049672038;0.6734128;0.0508;0;90;876.0044789;1.70E+00;0.401882717;1.84E-05;0.036;144;26.6;5
6;CH;0.05151804;0.978225563;0.0508;0;90;875.5143328;1.69E+00;0.384671585;1.86E-05;0.036;145.6;27.3;5
6;CH;0.051961257;1.928806077;0.0508;0;90;875.9656599;1.75E+00;0.376427434;1.84E-05;0.036;148.7;27.7;5
6;CH;0.052902959;2.857807661;0.0508;0;90;876.8168743;1.80E+00;0.390646334;1.82E-05;0.036;150.4;27.1;5
4;AN;0.048884052;3.891602113;0.0508;0;90;875.7967064;1.70E+00;0.376378929;1.86E-05;0.036;146.3;27.7;5
4;AN;0.050517972;4.989321134;0.0508;0;90;875.8158989;1.76E+00;0.378387723;1.88E-05;0.036;153.6;27.6;5
5;IN;0.073060361;0.487551633;0.0508;0;90;876.3689869;1.81E+00;0.404081681;1.85E-05;0.036;154.6;26.5;5
5;IN;0.072548877;0.663823728;0.0508;0;90;876.2083736;1.82E+00;0.401391953;1.83E-05;0.036;152.7;26.6;5
6;CH;0.073392877;0.980327544;0.0508;0;90;876.153699;1.80E+00;0.388478423;1.84E-05;0.036;152.2;27.2;5
6;CH;0.068825737;1.8998827;0.0508;0;90;875.4994622;1.83E+00;0.383621084;1.85E-05;0.036;155.2;27.4;5
6;CH;0.069006979;2.846839468;0.0508;0;90;876.0321638;1.85E+00;0.388798691;1.84E-05;0.036;156.1;27.2;5
4;AN;0.069933559;3.807138837;0.0508;0;90;876.4228345;1.90E+00;0.399354414;1.84E-05;0.036;160.5;26.7;5
4;AN;0.070535401;4.802917521;0.0508;0;90;876.4900895;2.07E+00;0.395916404;1.83E-05;0.036;174.4;26.9;5
5;IN;0.102970725;0.472647044;0.0508;0;90;876.418784;1.94E+00;0.396522368;1.84E-05;0.036;164;26.8;5
5;IN;0.106305754;0.688618844;0.0508;0;90;876.1132755;1.83E+00;0.376442373;1.86E-05;0.036;158;27.7;5
6;CH;0.105224311;0.997795064;0.0508;0;90;876.3361672;1.89E+00;0.387630541;1.85E-05;0.036;160.8;27.2;5
6;CH;0.108256153;1.85199117;0.0508;0;90;876.9428747;2.14E+00;0.397727818;1.78E-05;0.036;173.8;26.8;5
6;CH;0.107316512;2.7865896;0.0508;0;90;876.4565118;2.17E+00;0.402967929;1.80E-05;0.036;177.7;26.6;5
6;CH;0.105722722;3.788197554;0.0508;0;90;876.3105956;2.22E+00;0.39650028;1.83E-05;0.036;186.5;26.8;5
4;AN;0.105289987;4.840462108;0.0508;0;90;876.3446829;2.48E+00;0.399271173;1.85E-05;0.036;210.5;26.7;5
5;IN;0.299259765;0.474836202;0.0508;0;90;878.4281705;2.62E+00;0.40378073;1.82E-05;0.036;216.9;26.6;5
5;IN;0.301688479;0.673892995;0.0508;0;90;877.9864684;2.54E+00;0.403349657;1.84E-05;0.036;214;26.6;5
5;IN;0.306270402;0.936993153;0.0508;0;90;878.2910066;2.71E+00;0.401713645;1.81E-05;0.036;223.2;26.6;5
6;CH;0.307683499;1.890200662;0.0508;0;90;878.5768561;3.00E+00;0.396998772;1.80E-05;0.036;246.3;26.8;5
6;CH;0.301865179;2.80376437;0.0508;0;90;878.0576903;3.80E+00;0.4070869;1.80E-05;0.036;311.1;26.4;5
6;CH;0.299347488;3.729717314;0.0508;0;90;878.4360641;4.22E+00;0.377877384;1.80E-05;0.036;345.1;27.6;5
5;IN;0.49978597;0.476429772;0.0508;0;90;879.5598312;3.23E+00;0.413989741;1.83E-05;0.036;269.6;26.2;5
5;IN;0.503037001;0.670515212;0.0508;0;90;879.3383311;3.31E+00;0.422961945;1.82E-05;0.036;275.5;25.8;5
5;IN;0.499061643;0.969548575;0.0508;0;90;878.7392374;3.34E+00;0.41378476;1.83E-05;0.036;280.4;26.2;5
6;CH;0.494826686;1.970879025;0.0508;0;90;878.1274515;3.99E+00;0.40009012;1.85E-05;0.036;339.3;26.7;5
5;IN;0.602734717;0.481034662;0.0508;0;90;878.2901126;3.42E+00;0.398038373;1.84E-05;0.036;289.6;26.8;5
5;IN;0.604763766;0.675790038;0.0508;0;90;879.2887194;3.52E+00;0.403681545;1.85E-05;0.036;298.3;26.6;5
5;IN;0.601053497;0.99951682;0.0508;0;90;879.0671035;3.62E+00;0.410968093;1.86E-05;0.036;309.9;26.3;5
5;IN;0.05128797;0.491551478;0.0508;0;90;867.847061;1.62E+00;0.201467159;1.92E-05;0.036;145.9;38.9;5
5;IN;0.051755965;0.695588369;0.0508;0;90;868.0688913;1.60E+00;0.202161623;1.91E-05;0.036;143.3;38.8;5
6;CH;0.053661712;0.974053771;0.0508;0;90;868.0746914;1.61E+00;0.207738787;1.90E-05;0.036;143.5;38.2;5
6;CH;0.052477838;2.009699602;0.0508;0;90;867.7598446;1.60E+00;0.213385328;1.91E-05;0.036;142.3;37.7;5
6;CH;0.053407882;2.895029706;0.0508;0;90;868.0830464;1.63E+00;0.210563276;1.88E-05;0.036;141.6;38;5
6;CH;0.052474036;3.828700361;0.0508;0;90;868.9012528;1.62E+00;0.212884844;1.88E-05;0.036;141.2;37.8;5
4;AN;0.051170944;4.984783393;0.0508;0;90;867.1626174;1.61E+00;0.20926153;1.90E-05;0.036;142.9;38.1;5
5;IN;0.104608968;0.477418159;0.0508;0;90;870.0098101;1.82E+00;0.218776989;1.87E-05;0.036;157.4;37.2;5
5;IN;0.101470591;0.672568433;0.0508;0;90;869.6969241;1.77E+00;0.208428426;1.88E-05;0.036;153.7;38.2;5
6;CH;0.103856715;0.992523516;0.0508;0;90;869.3590817;1.78E+00;0.205271395;1.86E-05;0.036;153.1;38.5;5
6;CH;0.102662129;1.930895647;0.0508;0;90;870.2216957;1.78E+00;0.217635002;1.87E-05;0.036;153.6;37.3;5
6;CH;0.101833379;2.854686435;0.0508;0;90;869.6832047;1.78E+00;0.206947938;1.87E-05;0.036;153.4;38.3;5
6;CH;0.103239274;3.843426515;0.0508;0;90;869.072663;1.76E+00;0.208883132;1.89E-05;0.036;153.8;38.2;5
4;AN;0.104358135;4.898126615;0.0508;0;90;867.8831042;1.76E+00;0.201092532;1.90E-05;0.036;156.5;38.9;5
5;IN;0.305639895;0.480222359;0.0508;0;90;872.0793192;2.17E+00;0.222004519;1.88E-05;0.036;189;36.9;5
5;IN;0.310020819;0.681871982;0.0508;0;90;872.286289;2.13E+00;0.221866408;1.89E-05;0.036;187.3;37;5
5;IN;0.29979452;1.01720885;0.0508;0;90;872.5707681;2.25E+00;0.218367464;1.84E-05;0.036;189.4;37.3;5
6;CH;0.304538379;1.907845567;0.0508;0;90;871.4437009;2.33E+00;0.219301031;1.86E-05;0.036;199.1;37.2;5
6;CH;0.304563168;2.872349448;0.0508;0;90;871.042222;2.35E+00;0.201269846;1.87E-05;0.036;202.7;38.9;5
6;CH;0.305473004;3.81458705;0.0508;0;90;871.8601876;2.65E+00;0.21328416;1.84E-05;0.036;223.4;37.7;5
6;CH;0.306219546;4.719943484;0.0508;0;90;871.6095652;2.87E+00;0.203031741;1.84E-05;0.036;241.7;38.7;5
5;IN;0.500735291;0.497774488;0.0508;0;90;873.0055024;2.46E+00;0.225479464;1.90E-05;0.036;218;36.6;5
5;IN;0.502271978;0.715168801;0.0508;0;90;872.4849588;2.43E+00;0.218396227;1.91E-05;0.036;216.4;37.3;5
5;IN;0.504909329;0.993622503;0.0508;0;90;872.1465158;2.50E+00;0.212716346;1.89E-05;0.036;219.8;37.8;5
